student_id,year,day,attendance,engagement_score,difficulty
2025_259,2025,4,1,4.74,3
2024_366,2024,7,1,4.42,2
2025_804,2025,7,1,3.83,3
2024_920,2024,6,1,3.24,2
2025_296,2025,4,1,3.05,3
2024_90,2024,1,1,3.35,3
2025_5,2025,2,1,4.1,2
2025_407,2025,3,1,4.1,3
2024_192,2024,2,1,4.0,2
2025_688,2025,2,1,3.2,3
2025_67,2025,1,1,3.7,4
2024_917,2024,6,1,4.53,3
2025_255,2025,2,1,3.75,4
2024_1169,2024,1,1,0.99,2
2024_1190,2024,9,1,3.53,2
2024_88,2024,2,1,3.57,3
2025_128,2025,7,1,1.97,2
2025_532,2025,5,1,1.98,3
2025_569,2025,4,1,3.98,4
2024_750,2024,12,1,3.77,3
2025_1113,2025,9,1,5.0,2
2025_12,2025,7,1,2.24,4
2025_1040,2025,1,1,2.57,2
2025_61,2025,5,1,3.02,4
2024_395,2024,9,1,3.28,3
2025_623,2025,7,1,2.53,2
2024_30,2024,7,1,3.72,3
2025_788,2025,9,1,3.01,3
2024_897,2024,4,1,2.04,4
2024_219,2024,5,1,2.1,4
2024_1194,2024,2,1,2.77,3
2025_1065,2025,12,1,4.35,3
2025_589,2025,3,1,2.29,2
2025_367,2025,2,1,3.07,2
2024_351,2024,6,1,2.55,4
2025_141,2025,8,1,2.33,3
2025_883,2025,7,1,2.64,3
2025_77,2025,5,1,2.87,2
2025_1151,2025,7,1,4.36,4
2024_471,2024,2,1,4.36,3
2025_208,2025,7,1,5.0,3
2025_934,2025,6,1,4.56,4
2025_766,2025,11,1,1.92,2
2025_81,2025,15,1,4.6,3
2024_355,2024,4,1,3.24,3
2025_600,2025,7,1,2.57,4
2025_444,2025,4,1,3.31,4
2025_667,2025,5,1,2.53,4
2024_751,2024,1,1,5.19,2
2025_47,2025,1,1,5.0,2
2024_654,2024,11,1,4.87,3
2025_1141,2025,2,1,4.51,3
2025_602,2025,5,1,2.5,3
2024_125,2024,4,1,1.58,3
2025_646,2025,1,1,3.72,2
2025_1141,2025,6,1,3.81,4
2024_591,2024,8,1,4.35,2
2025_1089,2025,2,1,5.0,3
2025_777,2025,1,1,4.27,2
2025_1006,2025,7,1,4.38,4
2025_694,2025,5,1,1.82,3
2024_50,2024,4,1,2.72,3
2025_774,2025,9,1,4.38,3
2025_146,2025,11,1,4.73,4
2025_917,2025,1,1,2.66,4
2024_757,2024,1,1,3.94,3
2025_41,2025,3,1,3.89,4
2024_1116,2024,3,1,2.5,2
2024_724,2024,2,1,3.0,3
2025_453,2025,1,1,2.48,4
2024_316,2024,11,1,4.72,4
2025_842,2025,3,1,4.14,3
2024_188,2024,9,1,3.17,2
2025_1155,2025,9,1,2.32,3
2025_249,2025,4,1,2.29,2
2024_846,2024,6,1,1.81,2
2024_141,2024,5,1,4.92,4
2024_701,2024,10,1,2.06,4
2024_1018,2024,1,1,3.52,2
2025_1033,2025,10,1,3.45,4
2024_1046,2024,1,1,4.08,4
2025_222,2025,6,1,3.65,2
2024_516,2024,1,1,3.94,4
2024_1167,2024,3,1,2.73,2
2025_98,2025,2,1,3.74,4
2025_213,2025,6,1,3.12,3
2024_465,2024,5,1,3.29,2
2025_528,2025,5,1,5.02,3
2024_720,2024,3,1,3.17,4
2024_144,2024,1,1,2.43,3
2024_129,2024,1,1,4.46,2
2025_221,2025,1,1,5.0,2
2025_930,2025,3,1,1.13,4
2024_624,2024,2,1,3.73,2
2025_122,2025,5,1,3.8,2
2024_803,2024,4,1,3.97,2
2024_387,2024,7,1,3.06,3
2024_53,2024,5,1,4.15,4
2024_49,2024,4,1,3.17,3
2025_1120,2025,5,1,2.32,4
2024_974,2024,2,1,3.85,3
2024_563,2024,10,1,2.83,2
2024_687,2024,1,1,4.06,2
2025_1170,2025,5,1,3.67,3
2024_1041,2024,8,1,4.7,2
2024_457,2024,3,1,1.68,4
2024_1198,2024,2,1,2.94,3
2025_391,2025,2,1,4.33,2
2024_922,2024,5,1,3.17,3
2024_988,2024,1,1,3.62,4
2025_137,2025,4,1,4.12,4
2025_1100,2025,7,1,4.28,2
2025_497,2025,3,1,4.17,2
2024_1080,2024,9,1,4.74,2
2024_92,2024,7,1,4.15,4
2024_510,2024,9,1,2.72,3
2025_392,2025,5,1,3.2,4
2024_0,2024,8,1,2.95,2
2025_76,2025,6,1,1.0,4
2025_287,2025,9,1,2.39,3
2025_1019,2025,2,1,3.9,3
2024_1103,2024,7,1,1.93,2
2024_490,2024,6,1,3.85,3
2025_140,2025,1,1,2.5,4
2025_1164,2025,4,1,3.55,3
2024_456,2024,2,1,1.44,4
2025_608,2025,10,1,2.02,2
2024_327,2024,2,1,3.55,3
2025_236,2025,5,1,4.59,3
2025_623,2025,4,1,2.63,4
2024_771,2024,2,1,3.12,3
2024_1163,2024,8,1,3.01,4
2025_894,2025,1,1,3.46,2
2025_1101,2025,3,1,3.86,4
2025_224,2025,5,1,3.4,3
2024_757,2024,4,1,4.11,4
2025_1117,2025,4,1,3.58,3
2025_152,2025,8,1,2.99,4
2025_294,2025,4,1,5.0,3
2024_156,2024,8,1,2.04,2
2024_359,2024,9,1,4.67,3
2025_100,2025,1,1,4.34,3
2024_1139,2024,12,1,1.49,4
2025_633,2025,1,1,2.9,3
2025_650,2025,8,1,2.95,4
2024_470,2024,8,1,4.41,2
2024_997,2024,9,1,3.11,2
2025_1039,2025,8,1,3.19,3
2024_357,2024,3,1,3.53,2
2024_128,2024,6,1,3.56,3
2024_925,2024,3,1,3.55,4
2024_1080,2024,6,1,4.09,4
2025_395,2025,5,1,3.36,2
2025_406,2025,1,1,3.36,4
2025_468,2025,6,1,4.35,2
2024_729,2024,4,1,3.74,2
2024_16,2024,8,1,3.95,4
2025_182,2025,1,1,5.0,4
2024_617,2024,2,1,3.16,4
2024_317,2024,8,1,4.65,2
2024_711,2024,6,1,2.0,3
2024_315,2024,2,1,2.68,2
2025_1106,2025,11,1,2.71,4
2024_917,2024,2,1,4.63,4
2025_111,2025,4,1,4.89,4
2024_423,2024,5,1,4.05,3
2025_208,2025,8,1,3.63,2
2025_17,2025,1,1,3.4,2
2025_289,2025,9,1,3.31,4
2024_121,2024,4,1,2.53,3
2025_1096,2025,2,1,3.9,4
2024_605,2024,8,1,3.55,4
2024_126,2024,8,1,3.03,4
2025_122,2025,9,1,3.68,4
2025_1120,2025,9,1,3.66,2
2025_354,2025,2,1,3.89,4
2025_253,2025,4,1,4.09,2
2025_47,2025,6,1,3.94,3
2025_804,2025,6,1,3.02,4
2025_1125,2025,2,1,3.34,2
2024_1181,2024,2,1,3.37,3
2025_477,2025,4,1,3.11,4
2024_393,2024,4,1,3.43,3
2025_395,2025,2,1,3.29,2
2024_359,2024,13,1,3.22,4
2024_717,2024,1,1,2.18,3
2025_804,2025,12,1,3.4,3
2024_480,2024,2,1,2.89,4
2024_824,2024,7,1,3.67,4
2024_1087,2024,5,1,2.32,4
2025_42,2025,8,1,2.58,4
2025_770,2025,1,1,4.13,3
2025_1131,2025,7,1,4.24,3
2025_760,2025,8,1,3.04,3
2025_926,2025,12,1,5.0,2
2025_864,2025,3,1,3.6,3
2024_1109,2024,9,1,4.35,4
2024_240,2024,4,1,3.7,3
2025_359,2025,2,1,5.0,3
2025_807,2025,4,1,3.74,4
2025_697,2025,10,1,2.41,4
2025_1106,2025,12,1,5.0,3
2025_817,2025,9,1,1.87,4
2025_1066,2025,5,1,3.15,2
2024_176,2024,6,1,2.47,4
2024_464,2024,2,1,1.92,4
2025_1137,2025,3,1,3.58,4
2024_529,2024,2,1,4.05,3
2024_1066,2024,5,1,2.14,2
2025_566,2025,6,1,3.48,3
2024_629,2024,8,1,3.4,3
2024_122,2024,6,1,4.96,4
2024_38,2024,15,1,2.55,3
2025_355,2025,9,1,2.98,3
2025_739,2025,2,1,3.58,2
2024_408,2024,3,1,4.97,3
2024_185,2024,5,1,2.61,4
2024_132,2024,1,1,3.34,2
2025_458,2025,5,1,3.72,3
2025_874,2025,7,1,2.7,2
2024_399,2024,6,1,4.61,2
2024_31,2024,1,1,2.68,4
2024_987,2024,5,1,3.5,4
2025_855,2025,5,1,2.3,2
2025_691,2025,3,1,4.35,4
2024_934,2024,3,1,1.86,2
2025_571,2025,12,1,0.62,4
2024_298,2024,6,1,4.52,3
2025_159,2025,7,1,5.18,3
2025_1063,2025,5,1,2.76,2
2025_320,2025,7,1,2.74,3
2025_322,2025,14,1,2.41,3
2024_827,2024,1,1,1.0,4
2025_293,2025,1,1,3.13,2
2025_787,2025,1,1,2.66,2
2024_660,2024,6,1,3.19,2
2025_1152,2025,3,1,4.23,2
2025_824,2025,8,1,4.2,4
2025_874,2025,5,1,3.48,3
2025_276,2025,2,1,5.0,3
2024_651,2024,1,1,3.74,4
2025_1147,2025,4,1,5.0,3
2025_75,2025,12,1,3.69,2
2025_546,2025,7,1,5.0,3
2024_425,2024,3,1,5.0,4
2025_890,2025,4,1,5.0,4
2025_376,2025,8,1,3.13,3
2024_989,2024,6,1,5.0,4
2025_512,2025,9,1,3.74,2
2024_301,2024,7,1,4.35,2
2025_163,2025,8,1,3.79,4
2024_523,2024,3,1,3.48,3
2024_387,2024,9,1,3.29,4
2025_409,2025,3,1,4.66,4
2024_764,2024,7,1,5.0,4
2024_554,2024,5,1,1.97,3
2025_75,2025,5,1,3.26,4
2025_951,2025,7,1,1.42,2
2024_425,2024,4,1,3.18,3
2025_437,2025,3,1,2.71,4
2025_1125,2025,14,1,3.58,3
2024_1113,2024,3,1,4.7,3
2025_566,2025,2,1,3.69,2
2024_676,2024,2,1,2.15,3
2025_423,2025,5,1,3.95,4
2024_441,2024,3,1,2.43,3
2025_1079,2025,4,1,2.75,4
2025_1069,2025,7,1,1.51,3
2025_482,2025,4,1,3.18,3
2024_407,2024,6,1,4.16,3
2025_287,2025,6,1,5.0,3
2024_264,2024,10,1,4.88,4
2025_1161,2025,4,1,3.07,4
2024_207,2024,9,1,2.69,3
2025_682,2025,10,1,2.91,2
2025_496,2025,5,1,2.08,4
2024_562,2024,4,1,3.2,3
2025_943,2025,10,1,3.5,2
2024_346,2024,6,1,3.85,4
2025_1163,2025,1,1,4.69,3
2024_240,2024,2,1,2.7,4
2025_659,2025,1,1,5.0,3
2025_36,2025,1,1,3.3,4
2024_1093,2024,10,1,2.49,3
2025_1045,2025,5,1,4.71,2
2024_175,2024,3,1,1.22,4
2024_1013,2024,6,1,1.54,4
2024_1087,2024,6,1,3.5,3
2024_109,2024,2,1,2.05,3
2025_640,2025,1,1,3.65,2
2024_719,2024,9,1,3.05,3
2025_64,2025,3,1,3.88,3
2025_1101,2025,10,1,4.24,2
2024_661,2024,2,1,4.33,4
2024_537,2024,4,1,4.71,2
2024_629,2024,7,1,5.0,2
2024_769,2024,5,1,3.48,3
2025_127,2025,1,1,2.98,4
2025_154,2025,6,1,2.6,3
2025_1083,2025,5,1,2.5,4
2024_700,2024,1,1,4.31,2
2025_813,2025,12,1,2.34,2
2024_511,2024,5,1,4.79,2
2024_991,2024,8,1,3.88,4
2024_215,2024,2,1,3.59,3
2024_1164,2024,9,1,2.11,2
2024_976,2024,10,1,1.21,2
2024_409,2024,6,1,3.37,4
2025_1030,2025,6,1,4.84,2
2025_356,2025,12,1,4.86,4
2025_964,2025,11,1,2.53,3
2025_246,2025,4,1,3.03,3
2024_41,2024,7,1,5.61,3
2024_207,2024,3,1,3.28,4
2024_391,2024,3,1,4.03,4
2025_884,2025,6,1,5.0,4
2024_1046,2024,4,1,1.42,2
2025_695,2025,6,1,4.17,3
2024_441,2024,11,1,4.79,2
2024_145,2024,4,1,3.03,3
2024_230,2024,12,1,2.83,2
2025_259,2025,8,1,3.39,3
2025_840,2025,1,1,3.61,4
2024_1018,2024,3,1,4.5,4
2025_356,2025,5,1,3.47,4
2024_365,2024,9,1,3.97,4
2025_788,2025,13,1,3.43,3
2024_527,2024,5,1,3.06,4
2025_293,2025,14,1,2.57,4
2025_303,2025,3,1,3.83,3
2024_679,2024,3,1,3.13,4
2024_208,2024,13,1,3.58,2
2025_836,2025,1,1,4.48,4
2025_464,2025,2,1,3.89,4
2024_529,2024,8,1,3.11,2
2024_590,2024,10,1,3.03,3
2024_510,2024,1,1,3.13,2
2024_1021,2024,5,1,2.65,3
2024_440,2024,6,1,3.56,4
2025_585,2025,8,1,3.66,3
2025_81,2025,10,1,1.53,4
2024_770,2024,7,1,2.28,2
2024_298,2024,3,1,4.44,4
2025_893,2025,6,1,2.19,4
2024_507,2024,1,1,2.19,3
2025_381,2025,2,1,2.37,4
2025_945,2025,2,1,2.78,3
2024_1060,2024,5,1,3.14,4
2024_89,2024,2,1,3.7,3
2025_1172,2025,8,1,2.88,4
2025_675,2025,5,1,3.26,2
2024_1184,2024,5,1,3.37,2
2025_1060,2025,6,1,2.34,3
2024_725,2024,10,1,3.45,2
2025_253,2025,12,1,5.08,3
2025_475,2025,2,1,3.04,4
2025_42,2025,2,1,2.14,3
2025_1023,2025,2,1,2.55,3
2025_241,2025,4,1,2.88,3
2025_680,2025,3,1,1.51,2
2025_35,2025,5,1,4.61,2
2024_1169,2024,2,1,3.77,2
2024_495,2024,10,1,4.32,3
2024_6,2024,7,1,2.26,4
2024_419,2024,4,1,4.21,2
2024_346,2024,8,1,3.48,2
2025_546,2025,6,1,4.02,3
2025_505,2025,5,1,4.38,4
2024_275,2024,11,1,1.62,4
2024_356,2024,4,1,3.33,4
2024_729,2024,8,1,3.89,2
2025_494,2025,3,1,2.97,4
2024_810,2024,5,1,1.79,4
2024_793,2024,4,1,3.43,3
2025_712,2025,5,1,4.41,3
2025_461,2025,2,1,3.84,2
2025_115,2025,1,1,1.0,4
2024_894,2024,7,1,0.46,4
2024_688,2024,8,1,2.5,3
2025_188,2025,3,1,3.53,2
2025_691,2025,6,1,2.76,3
2025_1132,2025,5,1,3.33,2
2025_847,2025,2,1,1.62,3
2025_527,2025,2,1,4.68,2
2025_762,2025,6,1,4.57,4
2024_133,2024,6,1,5.0,4
2025_69,2025,10,1,2.26,4
2025_290,2025,6,1,3.13,4
2025_1177,2025,4,1,4.06,3
2025_218,2025,6,1,4.3,3
2025_789,2025,9,1,3.45,3
2025_317,2025,2,1,3.26,4
2025_1115,2025,10,1,3.54,4
2024_964,2024,6,1,1.77,4
2025_934,2025,11,1,3.03,2
2024_1063,2024,12,1,4.07,3
2025_923,2025,5,1,4.47,2
2025_193,2025,6,1,3.52,3
2024_440,2024,7,1,2.76,2
2024_142,2024,7,1,3.69,3
2024_495,2024,11,1,2.55,4
2025_213,2025,1,1,2.3,2
2025_38,2025,1,1,3.32,3
2024_973,2024,13,1,1.61,3
2024_1174,2024,1,1,3.99,4
2024_897,2024,9,1,3.14,4
2024_1140,2024,10,1,2.73,4
2025_297,2025,1,1,4.83,2
2025_918,2025,2,1,3.81,4
2024_101,2024,11,1,4.5,2
2025_506,2025,6,1,2.43,2
2025_1021,2025,6,1,3.77,4
2024_773,2024,13,1,4.0,2
2025_1151,2025,6,1,3.72,3
2025_947,2025,11,1,4.32,2
2024_156,2024,7,1,4.51,2
2025_843,2025,5,1,3.5,4
2024_1111,2024,6,1,3.39,3
2024_1181,2024,4,1,2.58,4
2025_536,2025,4,1,3.93,3
2024_729,2024,1,1,3.35,4
2024_442,2024,13,1,5.0,3
2025_477,2025,3,1,1.5,4
2024_40,2024,5,1,3.69,3
2024_827,2024,3,1,4.03,4
2025_479,2025,1,1,5.0,2
2025_739,2025,1,1,1.86,4
2025_731,2025,10,1,3.97,4
2025_181,2025,7,1,2.95,2
2024_376,2024,1,1,3.95,3
2025_594,2025,5,1,4.77,4
2025_1172,2025,11,1,3.32,2
2024_481,2024,2,1,0.81,3
2025_472,2025,7,1,2.56,4
2024_751,2024,9,1,3.12,2
2024_260,2024,4,1,2.86,3
2025_286,2025,3,1,2.45,3
2025_98,2025,4,1,3.42,4
2025_1065,2025,6,1,2.91,3
2024_1088,2024,6,1,5.0,3
2025_1148,2025,9,1,4.82,2
2025_553,2025,4,1,3.22,3
2025_1182,2025,2,1,2.49,3
2024_1100,2024,1,1,3.47,2
2024_1063,2024,1,1,2.32,4
2024_885,2024,7,1,4.86,3
2025_747,2025,8,1,4.08,4
2024_76,2024,5,1,4.37,2
2024_1037,2024,8,1,3.97,2
2024_27,2024,7,1,2.8,3
2024_347,2024,9,1,3.69,3
2025_999,2025,4,1,3.47,2
2025_312,2025,4,1,3.31,4
2025_484,2025,4,1,4.35,2
2025_334,2025,3,1,2.4,3
2024_674,2024,3,1,4.75,3
2024_635,2024,4,1,3.13,4
2024_973,2024,12,1,4.13,4
2025_616,2025,2,1,2.18,2
2025_30,2025,8,1,2.83,4
2025_1046,2025,2,1,3.61,2
2025_1173,2025,12,1,3.92,3
2025_569,2025,5,1,2.72,4
2024_765,2024,2,1,2.78,4
2025_924,2025,7,1,2.61,2
2025_391,2025,4,1,3.17,4
2024_13,2024,9,1,2.76,2
2025_207,2025,9,1,2.11,4
2024_452,2024,4,1,3.13,2
2025_916,2025,3,1,2.84,3
2024_169,2024,2,1,0.82,3
2025_863,2025,6,1,2.63,2
2025_274,2025,5,1,3.93,3
2025_556,2025,5,1,1.85,3
2024_456,2024,7,1,1.76,2
2025_399,2025,1,1,4.17,3
2024_761,2024,2,1,2.01,3
2025_810,2025,2,1,4.05,4
2025_221,2025,11,1,5.0,4
2025_638,2025,10,1,4.09,2
2024_56,2024,8,1,1.88,4
2024_708,2024,3,1,1.25,2
2025_941,2025,6,1,4.85,4
2025_41,2025,1,1,5.31,2
2025_487,2025,13,1,2.58,3
2024_78,2024,9,1,3.14,2
2024_623,2024,3,1,5.0,4
2024_6,2024,1,1,1.17,2
2024_815,2024,8,1,2.15,2
2024_537,2024,9,1,3.66,3
2025_15,2025,2,1,3.72,3
2024_682,2024,2,1,2.39,3
2025_706,2025,5,1,3.89,4
2025_265,2025,1,1,2.95,3
2024_958,2024,3,1,2.08,2
2024_126,2024,4,1,4.72,2
2025_1096,2025,5,1,3.32,2
2025_512,2025,8,1,3.96,3
2024_1153,2024,4,1,2.04,2
2025_368,2025,6,1,3.64,4
2024_1164,2024,5,1,4.74,4
2024_477,2024,8,1,4.2,3
2024_1190,2024,5,1,3.54,4
2024_949,2024,7,1,3.25,2
2025_947,2025,7,1,3.46,2
2024_900,2024,1,1,3.55,4
2025_495,2025,1,1,3.81,4
2024_31,2024,2,1,3.3,3
2025_1085,2025,5,1,3.84,3
2024_719,2024,5,1,2.27,2
2025_1195,2025,7,1,3.23,3
2025_261,2025,1,1,4.59,2
2024_1114,2024,2,1,3.69,4
2025_65,2025,1,1,2.84,4
2025_583,2025,2,1,4.35,3
2024_1103,2024,3,1,3.57,2
2024_1187,2024,3,1,3.03,4
2025_376,2025,2,1,2.09,4
2025_311,2025,5,1,4.08,3
2025_148,2025,1,1,2.97,2
2025_326,2025,1,1,3.11,3
2024_958,2024,1,1,3.72,3
2024_459,2024,7,1,3.02,4
2025_107,2025,3,1,2.26,2
2025_356,2025,1,1,2.56,3
2024_876,2024,9,1,3.99,4
2024_724,2024,7,1,2.02,3
2025_12,2025,3,1,3.29,3
2025_766,2025,2,1,4.08,4
2024_319,2024,1,1,3.23,2
2024_413,2024,2,1,2.97,2
2024_154,2024,3,1,5.21,3
2024_1128,2024,5,1,3.18,3
2025_350,2025,6,1,4.37,2
2025_714,2025,3,1,3.33,4
2025_347,2025,8,1,2.05,2
2024_644,2024,2,1,1.82,3
2024_882,2024,4,1,4.47,2
2025_1116,2025,6,1,2.08,3
2025_813,2025,13,1,2.56,4
2024_641,2024,1,1,3.21,4
2025_561,2025,6,1,2.84,4
2024_295,2024,5,1,4.41,4
2024_281,2024,5,1,3.44,3
2025_169,2025,1,1,2.22,2
2024_1125,2024,3,1,3.35,3
2024_344,2024,6,1,1.5,3
2025_162,2025,4,1,2.09,4
2025_165,2025,2,1,2.4,3
2025_482,2025,5,1,3.51,2
2025_76,2025,1,1,1.0,3
2025_574,2025,3,1,3.77,2
2024_241,2024,4,1,2.33,3
2024_1090,2024,1,1,4.43,2
2024_1007,2024,4,1,4.45,2
2025_493,2025,1,1,2.89,2
2024_1035,2024,5,1,2.92,2
2025_801,2025,4,1,2.34,3
2024_144,2024,3,1,3.97,2
2025_1001,2025,11,1,2.99,3
2025_101,2025,2,1,2.58,2
2025_758,2025,1,1,3.72,3
2025_92,2025,1,1,3.02,3
2025_802,2025,1,1,4.82,4
2025_217,2025,8,1,3.58,4
2025_920,2025,3,1,2.22,3
2025_119,2025,10,1,4.19,4
2025_929,2025,2,1,2.69,3
2024_843,2024,5,1,4.19,4
2024_386,2024,4,1,3.66,3
2025_961,2025,7,1,5.0,4
2024_501,2024,5,1,4.11,4
2024_1174,2024,2,1,2.53,4
2024_597,2024,9,1,3.85,3
2024_1140,2024,3,1,2.26,2
2024_169,2024,5,1,3.95,2
2025_512,2025,5,1,3.53,2
2025_371,2025,2,1,3.22,2
2025_906,2025,3,1,2.87,4
2025_251,2025,4,1,2.92,3
2025_1189,2025,1,1,4.25,3
2025_863,2025,1,1,4.41,2
2025_213,2025,10,1,1.8,3
2024_589,2024,5,1,2.59,2
2024_507,2024,10,1,3.71,2
2024_1139,2024,10,1,2.82,4
2024_209,2024,9,1,3.02,2
2025_195,2025,11,1,4.49,4
2024_395,2024,11,1,4.44,3
2024_507,2024,11,1,3.05,2
2025_450,2025,10,1,3.3,4
2024_971,2024,5,1,2.89,4
2025_640,2025,2,1,2.62,4
2024_1166,2024,10,1,3.73,2
2025_428,2025,2,1,3.72,2
2024_824,2024,6,1,4.32,4
2025_930,2025,5,1,3.15,2
2025_945,2025,3,1,3.76,2
2024_1120,2024,2,1,4.19,3
2025_2,2025,1,1,3.07,2
2024_1167,2024,4,1,1.06,3
2025_259,2025,3,1,2.58,3
2024_590,2024,9,1,2.98,3
2025_1004,2025,6,1,3.68,4
2025_1091,2025,5,1,1.92,4
2025_137,2025,15,1,4.4,4
2025_344,2025,3,1,1.54,4
2025_423,2025,3,1,1.66,2
2025_980,2025,5,1,4.21,4
2024_617,2024,3,1,2.26,2
2025_435,2025,9,1,3.56,4
2024_629,2024,2,1,4.56,4
2024_374,2024,2,1,1.6,4
2024_1103,2024,9,1,5.0,2
2025_523,2025,4,1,2.5,3
2024_116,2024,1,1,3.41,2
2025_991,2025,1,1,2.64,2
2025_451,2025,1,1,3.38,3
2024_1088,2024,2,1,3.77,4
2024_867,2024,3,1,3.09,3
2025_484,2025,2,1,3.08,2
2024_300,2024,4,1,4.49,4
2025_454,2025,10,1,2.61,4
2024_863,2024,4,1,3.71,4
2025_1146,2025,8,1,2.41,4
2024_352,2024,10,1,3.21,4
2024_1060,2024,3,1,4.68,3
2025_758,2025,6,1,3.64,4
2025_1031,2025,8,1,4.19,3
2024_1179,2024,3,1,4.32,2
2024_501,2024,7,1,2.36,3
2025_837,2025,10,1,4.72,4
2024_70,2024,6,1,2.89,2
2024_485,2024,6,1,2.45,3
2025_730,2025,7,1,1.46,3
2025_1073,2025,5,1,3.84,4
2024_1140,2024,8,1,4.29,4
2024_897,2024,2,1,1.58,3
2024_725,2024,8,1,3.05,4
2024_558,2024,6,1,4.59,3
2025_718,2025,1,1,3.01,3
2024_207,2024,2,1,4.2,4
2024_1051,2024,3,1,4.55,3
2024_968,2024,1,1,4.17,2
2025_766,2025,4,1,4.52,3
2025_212,2025,5,1,1.49,2
2025_107,2025,4,1,4.96,2
2024_786,2024,2,1,4.72,4
2024_27,2024,8,1,5.0,2
2024_53,2024,8,1,4.24,3
2025_1169,2025,1,1,2.91,2
2025_476,2025,1,1,3.42,3
2025_891,2025,2,1,5.0,3
2025_722,2025,6,1,3.57,2
2025_145,2025,2,1,2.18,3
2024_867,2024,9,1,2.19,3
2025_273,2025,10,1,1.27,2
2024_45,2024,1,1,4.83,4
2025_1159,2025,2,1,4.98,4
2025_212,2025,7,1,2.29,2
2025_892,2025,1,1,1.69,3
2025_1151,2025,2,1,5.0,3
2024_611,2024,2,1,1.2,4
2025_825,2025,8,1,3.72,2
2024_132,2024,2,1,4.66,4
2025_151,2025,2,1,3.33,3
2024_501,2024,4,1,2.94,3
2024_537,2024,2,1,4.15,3
2025_907,2025,4,1,2.97,4
2025_1135,2025,4,1,5.43,2
2025_1055,2025,8,1,4.96,4
2025_784,2025,6,1,4.01,4
2025_943,2025,4,1,2.07,4
2024_819,2024,2,1,5.0,3
2025_713,2025,4,1,4.69,4
2024_757,2024,11,1,4.94,4
2025_664,2025,15,1,2.36,3
2024_563,2024,5,1,4.94,2
2025_856,2025,7,1,2.92,3
2025_185,2025,4,1,4.46,2
2025_1029,2025,9,1,4.52,4
2025_270,2025,6,1,4.84,3
2025_936,2025,10,1,1.81,3
2025_904,2025,6,1,2.73,2
2025_1075,2025,5,1,2.46,4
2025_729,2025,4,1,3.84,4
2024_358,2024,6,1,4.42,2
2025_265,2025,4,1,3.39,2
2024_824,2024,2,1,4.45,4
2025_862,2025,1,1,2.8,4
2024_497,2024,6,1,4.64,2
2024_1037,2024,9,1,2.49,4
2024_724,2024,4,1,2.96,4
2025_1029,2025,6,1,4.14,2
2024_371,2024,1,1,5.0,2
2024_145,2024,14,1,3.13,4
2025_1073,2025,11,1,2.47,4
2024_1036,2024,8,1,3.37,4
2025_962,2025,2,1,4.09,3
2024_1093,2024,13,1,2.35,4
2024_13,2024,3,1,3.52,3
2025_344,2025,4,1,3.84,2
2024_1017,2024,4,1,3.67,4
2025_141,2025,9,1,2.68,2
2025_654,2025,1,1,2.02,3
2024_230,2024,13,1,2.39,2
2024_258,2024,4,1,1.45,4
2025_851,2025,4,1,3.18,2
2024_477,2024,2,1,3.45,4
2025_119,2025,2,1,3.55,4
2025_146,2025,3,1,4.55,2
2025_727,2025,3,1,3.6,2
2024_845,2024,8,1,3.88,2
2024_273,2024,6,1,3.15,3
2024_122,2024,3,1,3.07,3
2025_955,2025,5,1,5.0,4
2025_1155,2025,10,1,4.53,4
2025_489,2025,6,1,3.54,4
2025_127,2025,10,1,3.3,2
2024_223,2024,5,1,2.22,4
2025_598,2025,2,1,4.68,2
2025_536,2025,2,1,3.5,2
2025_725,2025,1,1,3.12,2
2025_249,2025,2,1,3.45,2
2025_310,2025,1,1,2.95,4
2024_200,2024,4,1,3.55,2
2024_568,2024,8,1,5.0,2
2025_538,2025,4,1,4.13,4
2024_131,2024,15,1,5.0,3
2024_260,2024,7,1,2.25,3
2024_621,2024,6,1,3.58,4
2024_93,2024,5,1,3.6,2
2025_729,2025,3,1,4.01,2
2025_706,2025,8,1,3.68,2
2024_597,2024,13,1,4.67,3
2024_988,2024,11,1,3.03,4
2025_965,2025,10,1,4.34,3
2025_186,2025,9,1,5.0,3
2024_635,2024,6,1,1.52,2
2025_230,2025,7,1,3.67,3
2024_719,2024,9,1,1.08,3
2025_130,2025,3,1,4.63,3
2025_149,2025,6,1,3.62,4
2025_1184,2025,1,1,3.45,4
2024_269,2024,11,1,3.05,4
2024_627,2024,5,1,5.0,2
2024_214,2024,2,1,3.0,4
2024_953,2024,2,1,2.71,3
2025_900,2025,5,1,3.62,2
2025_745,2025,1,1,3.35,2
2024_1137,2024,3,1,2.89,3
2025_1064,2025,7,1,3.59,3
2024_916,2024,1,1,1.76,2
2024_612,2024,1,1,3.83,2
2025_1122,2025,3,1,3.28,3
2025_159,2025,8,1,2.41,4
2024_267,2024,2,1,5.2,2
2025_240,2025,8,1,2.91,3
2025_42,2025,7,1,2.99,4
2025_1113,2025,7,1,3.12,3
2024_1097,2024,1,1,2.63,2
2024_1054,2024,6,1,2.48,2
2025_695,2025,10,1,2.57,3
2025_780,2025,7,1,5.0,3
2024_369,2024,1,1,4.95,2
2025_708,2025,2,1,3.87,4
2024_1037,2024,13,1,3.59,3
2025_415,2025,3,1,3.24,4
